id,similiar_items
2964960,"[[1.0, 2964915], [0.057426729857991111, 3034213], [0.055402626076745537, 3207600], [0.044199867317896345, 3369669], [0.03831216260758194, 3329046], [0.034543847508829606, 3145479], [0.034064419997346704, 3308967], [0.033791774068552376, 2890931], [0.033503142617779071, 3250930], [0.032835367809199573, 3159318], [0.032503014306704062, 3207246], [0.030359022983569389, 3005958], [0.029691339723453274, 3298413], [0.029161700505158102, 3005728], [0.027143274813144224, 2876413], [0.026964725880399384, 3006503], [0.026178489541551345, 2884098], [0.026142740533726901, 3037098]]"
2965000,"[[0.15238733357011913, 3159177], [0.12798048765642805, 3369669], [0.095200777978670575, 2978295], [0.094741233875298619, 3291285], [0.089927630614802162, 3291276], [0.089449845328309199, 3320139], [0.089449845328309199, 3320145], [0.08938158773385875, 2875638], [0.088700217657244826, 3320127], [0.088314689243020272, 3266119], [0.087789172071017385, 2875633], [0.086092542058980384, 3257620], [0.085038534081545547, 3007388], [0.084690282573979245, 1006205], [0.084316231874893705, 2874243], [0.083568999413468972, 3182352], [0.082942992716001696, 3293352], [0.082834516373766279, 3291237]]"
2965195,"[[0.99999999999999911, 3251563], [0.99999999999999911, 2965195], [0.99999999999999911, 2994280], [0.99999999999999911, 3256690], [0.99999999999999911, 3342864], [0.99999999999999911, 2995030], [0.099705605665277641, 2886821], [0.09960959711124856, 3197289], [0.09960959711124856, 3043808], [0.09960959711124856, 3196923], [0.054038092955686221, 3154692], [0.052236678368750421, 3293592], [0.052236678368750421, 3209655], [0.052236678368750421, 2884058], [0.052236678368750421, 3221947], [0.052236678368750421, 3109689], [0.052236678368750421, 3209718], [0.052236678368750421, 3293688]]"
2965305,"[[0.1144173652550687, 3291285], [0.11324520624370119, 3291276], [0.10978575200204957, 3149199], [0.10285425727934412, 2978295], [0.101818613261033, 3291237], [0.10069246114330246, 2875638], [0.10054109146181162, 2875633], [0.098897579223180765, 328642], [0.096341271348412305, 2879518], [0.095717688851007537, 3059568], [0.094748253724166759, 2874243], [0.091964449124752198, 3369669], [0.091046335826437452, 3015698], [0.09016134220614172, 3319230], [0.08925220403446657, 2917226], [0.087879704125563243, 3125718], [0.085367955423292188, 2898316], [0.084911697207514458, 3218737]]"
2965710,"[[0.73788672363557894, 3055332], [0.70995218806618354, 2949117], [0.70149132360559874, 2954587], [0.69916569128001493, 2958657], [0.69583824030294084, 3046118], [0.6953921184550883, 3055432], [0.67932704376300868, 3055387], [0.6778405471135327, 3055082], [0.66454055948025403, 3055147], [0.64654165951880149, 3012863], [0.63986277848893036, 2974685], [0.63655001713311177, 3055377], [0.58202672705979974, 3055067], [0.57340425282518437, 2952142], [0.52749174843075763, 2956732], [0.48055335053945369, 2966980], [0.44667560132894296, 3055342], [0.41245518117995561, 3055292]]"
2965850,"[[0.30911870204410885, 3251002], [0.11720033195325086, 3250966], [0.09902600001689528, 3132129], [0.082168778707802509, 3250984], [0.071672619973512847, 3250978], [0.066625626903615412, 3114183], [0.064567522453706505, 2999525], [0.054539188621188388, 3236624], [0.054178533983563953, 3118296], [0.052394924909515507, 2889951], [0.05217266035048404, 3118854], [0.051002896101075113, 2889936], [0.049351226735915063, 3152688], [0.046836322439438312, 3247318], [0.046808542419305398, 2911901], [0.045386084197914921, 3114534], [0.045335818808773784, 3251023], [0.044519342360538061, 2871588]]"
2966095,"[[0.76930227241677729, 212622], [0.47675876216586027, 159391], [0.24404992714087653, 2911091], [0.22573881579523844, 3208134], [0.19901515000487266, 2909556], [0.18956642135978494, 3065307], [0.18733956848208086, 3068293], [0.15633800598427816, 3381819], [0.13633162135833762, 3249676], [0.13288367216899188, 2909131], [0.1309599484465199, 3015983], [0.12573359763792691, 3037098], [0.12552067757072993, 237196], [0.11462166428110156, 3120042], [0.11282872801129075, 3230794], [0.11242251621868153, 2873708], [0.11127416314828678, 3066245], [0.10649543573220387, 3185190]]"
2966175,"[[0.09468343875454914, 3223282], [0.071945731763795581, 2977395], [0.067159290299819652, 3292215], [0.059183144305846973, 2974255], [0.058357595591528894, 2879013], [0.055844774949513731, 3320151], [0.053936129824160364, 3369549], [0.051127017914448659, 3183789], [0.048575152042277206, 3231652], [0.048480942419683301, 3337446], [0.04795552663004081, 3182484], [0.04795552663004081, 3259162], [0.047831982395523165, 3131154], [0.047831982395523165, 3147807], [0.047831982395523165, 3311253], [0.047831982395523165, 3291960], [0.047831982395523165, 2923146], [0.047831982395523165, 3160326]]"
2966190,"[[1.0000000000000002, 2966225], [0.49388439922866095, 2957147], [0.074255498656337668, 2938987], [0.050087504744300994, 3319995], [0.046769518610443192, 3344271], [0.036616825783054086, 2932807], [0.035248170432428193, 2867868], [0.03043985149696141, 3145479], [0.0297771284510993, 2890931], [0.029582670337687848, 3027278], [0.028964457886631659, 3369669], [0.028934348430778103, 3159318], [0.028887387601063221, 3128124], [0.027823275395578231, 3329046], [0.027607223259867961, 2883693], [0.025164749272598295, 3344493], [0.024978661693929507, 2964960], [0.024978661693929507, 2964915]]"
2966225,"[[1.0000000000000002, 2966225], [0.49388439922866095, 2957147], [0.074255498656337668, 2938987], [0.050087504744300994, 3319995], [0.046769518610443192, 3344271], [0.036616825783054086, 2932807], [0.035248170432428193, 2867868], [0.03043985149696141, 3145479], [0.0297771284510993, 2890931], [0.029582670337687848, 3027278], [0.028964457886631659, 3369669], [0.028934348430778103, 3159318], [0.028887387601063221, 3128124], [0.027823275395578231, 3329046], [0.027607223259867961, 2883693], [0.025164749272598295, 3344493], [0.024978661693929507, 2964960], [0.024978661693929507, 2964915]]"
2966860,"[[0.11950296256478035, 2943612], [0.10724950863515137, 3184329], [0.10416600629529534, 2978295], [0.1031890500275213, 3291285], [0.10264888359324671, 3139875], [0.1017585728542478, 2977225], [0.10125548757360944, 3291276], [0.095100717632771975, 3120735], [0.093426439197763, 3291237], [0.091451594221020532, 3279811], [0.090520347378028443, 2951447], [0.089300341371256725, 3129786], [0.089139250898516126, 3387726], [0.0891208299928401, 3227902], [0.08906705743451894, 3387708], [0.088130092208963728, 3225835], [0.08806390745963294, 1014590], [0.087702668963970276, 3305220]]"
2966980,"[[0.59029158906548218, 2949117], [0.57292934966167264, 2958657], [0.56383128294554641, 3046118], [0.55864602089781035, 3055082], [0.54796282628394666, 3055387], [0.54336543117674196, 3055332], [0.5362528984317082, 3055147], [0.52629404522376122, 2954587], [0.5208782857467642, 2974685], [0.51861759265354157, 3055377], [0.50818090063041321, 3012863], [0.50696764167217978, 3055432], [0.48055335053945369, 2965710], [0.47944565255170846, 3055067], [0.42830486298074588, 2952142], [0.41746545689036735, 2956732], [0.36952095566605087, 3055342], [0.3267320173977466, 3055292]]"
2967420,"[[0.097912223537560905, 3291276], [0.096286808195058443, 3235007], [0.095437309908578336, 3291285], [0.090152211557012793, 3060444], [0.088619651376817016, 3024853], [0.086806103058589767, 3291237], [0.086737863750613847, 3015983], [0.084723692918863044, 3167745], [0.084723692918863044, 3167283], [0.084723692918863044, 3167712], [0.084723692918863044, 3167748], [0.084723692918863044, 3168174], [0.084723692918863044, 3168147], [0.084660413097014275, 3167613], [0.084570000069877235, 3168045], [0.084539045414939021, 3168024], [0.084539045414939021, 3167682], [0.084539045414939021, 3167787]]"
2967445,"[[0.22239217407716685, 3197652], [0.13249972022400167, 2963800], [0.13046856225486181, 3207642], [0.096023695978032786, 3307740], [0.067632695432392698, 2963560], [0.064225170993232328, 3236504], [0.064225170993232328, 3236486], [0.062772140863291304, 3291285], [0.06188284222928523, 3291276], [0.057431358822715023, 3295497], [0.056359306513030921, 3291237], [0.055035528778988284, 2963695], [0.054849140218263974, 3307305], [0.052367818783493086, 2874243], [0.050622040313067378, 2875638], [0.0501226324990212, 3029128], [0.049493341198337329, 2875633], [0.048198270334954045, 3125718]]"
2967720,"[[0.042457501615274118, 2884023], [0.040829721594266219, 3329976], [0.040509911721372638, 3166056], [0.040053984904805523, 2898581], [0.039456821878326581, 3196614], [0.039006104544585606, 3196755], [0.038475053380544917, 2928281], [0.037787375635798121, 2894526], [0.037000131733842284, 2884153], [0.036493588394923879, 2998330], [0.036493588394923879, 2898676], [0.036276498205927141, 3002728], [0.033341614999433819, 2884138], [0.031956241717089821, 3060282], [0.031907259008496558, 3130335], [0.031769671130221069, 3131349], [0.030969314390100949, 3195594], [0.028864363150632268, 2884103]]"
2967815,"[[0.15207474707731383, 844784], [0.14384022472195451, 3264388], [0.10074979815406072, 844703], [0.093520648330369605, 3144021], [0.093507722183598388, 3295668], [0.086853188426918776, 3184023], [0.085817546465106004, 3344592], [0.085627493216437173, 2928661], [0.077376205175730184, 2917821], [0.077285867429347732, 3326418], [0.077003854131126467, 3333942], [0.073205669230735196, 2975020], [0.073111400463456308, 3150762], [0.072554463277206924, 3251902], [0.069972159720265895, 3234404], [0.069905050379260023, 2917726], [0.066742648583682618, 3234395], [0.055183048253775034, 3031653]]"
2967875,"[[0.14172331282130543, 3313182], [0.13962774978840689, 2898326], [0.13564980388983222, 3156537], [0.11811690392793481, 2969425], [0.089123654228101937, 2870823], [0.085615103690909355, 3060282], [0.082237552052082927, 3198321], [0.076106851033963571, 3196101], [0.068342976562188781, 3201234], [0.066543369099019964, 3183348], [0.062378539460338521, 3198339], [0.061949340029654715, 3196986], [0.053147941662590042, 3201162], [0.052053769176122262, 3202095], [0.051519651370922376, 3198000], [0.051414471253787938, 3197991], [0.050390963426692498, 3196869], [0.04733443846533799, 3200931]]"
2967985,"[[0.83344042844083588, 2968145], [0.33907782491252286, 2972895], [0.064291866796426123, 2950422], [0.06232654717729505, 3315132], [0.06232654717729505, 2950247], [0.06232654717729505, 2940312], [0.06232654717729505, 3122793], [0.06232654717729505, 2904246], [0.061516037960029128, 3259006], [0.056368473611320663, 3311232], [0.051082314164567523, 2867848], [0.043225471552353276, 3114264], [0.043173731698895795, 3021528], [0.038450496418120352, 3306996], [0.038074623309160373, 3159429], [0.031716254277961924, 3155166], [0.031716254277961924, 3155493], [0.031579282665559545, 3335970]]"
2968135,"[[1.0000000000000011, 3062375], [1.0000000000000011, 3255649], [1.0000000000000011, 2968135], [1.0000000000000011, 3118107], [1.0000000000000011, 3279403], [1.0000000000000011, 2998880], [1.0000000000000011, 3298104], [1.0000000000000011, 2940222], [1.0000000000000011, 3121410], [0.96679706294961509, 2940127], [0.96679706294961509, 3279346], [0.96679706294961509, 2999075], [0.96679706294961509, 3145911], [0.96679706294961509, 2905396], [0.96679706294961509, 3145932], [0.96679706294961509, 3298314], [0.96679706294961509, 3118125], [0.95096463666532927, 2944262]]"
2968145,"[[0.83344042844083588, 2967985], [0.34824272042939358, 2972895], [0.065474905845640349, 2950422], [0.063473422245441793, 2904246], [0.063473422245441793, 2940312], [0.063473422245441793, 2950247], [0.063473422245441793, 3122793], [0.063473422245441793, 3315132], [0.062647998792494872, 3259006], [0.057405713759253352, 3311232], [0.046262709541587635, 2867848], [0.044020866418224183, 3114264], [0.040701850785809422, 3021528], [0.038775237063330636, 3159429], [0.032299867247615535, 3155166], [0.032299867247615535, 3155493], [0.032160375211181626, 3335970], [0.032150086207780926, 3155130]]"
2968730,"[[0.53217628710264675, 2900816], [0.29605668296150256, 3290985], [0.27402443386448561, 3224269], [0.25565173357483567, 3139437], [0.16463749526411892, 3257425], [0.099511949728510657, 3029123], [0.099511949728510657, 2992325], [0.099511949728510657, 3118995], [0.099511949728510657, 2975455], [0.099140553774824586, 3119022], [0.099140553774824586, 2992340], [0.099140553774824586, 2975465], [0.086198746919520911, 3292503], [0.085923653076660597, 3292464], [0.06210882367185433, 3291285], [0.061379636570399472, 2943847], [0.060417345776987937, 3291276], [0.055542005280616147, 3291237]]"
2969040,"[[0.15854773408242001, 3125304], [0.10584608856439189, 3161508], [0.10579461267372825, 3291285], [0.10360761354893268, 3310317], [0.089206265464249451, 3291276], [0.083459203957554323, 3291237], [0.082344622368207276, 3319230], [0.081592458907055271, 920790], [0.0804559169290823, 2871278], [0.078730726632029929, 3125718], [0.078690855422719974, 2870988], [0.078442881628285832, 3291903], [0.075663171447946848, 2870788], [0.074884547217035996, 3291888], [0.07460271545264606, 2959497], [0.074203856868907903, 2875638], [0.073368137607856626, 2874243], [0.07325015948097377, 2870858]]"
2969130,"[[0.25087249812452755, 2969145], [0.049995465876769438, 3003193], [0.049995465876769438, 2897931], [0.045623471589368567, 2868073], [0.045550726764095106, 3060444], [0.045169330695297556, 3291276], [0.04419299356575139, 2900056], [0.044177239367497817, 3194403], [0.043687346840455693, 3291285], [0.041109621945913589, 3110400], [0.040572260499563667, 3235007], [0.040338620031879914, 3006393], [0.040206311052433268, 3168147], [0.040206311052433268, 3167712], [0.040206311052433268, 3167745], [0.040206311052433268, 3167748], [0.040206311052433268, 3168174], [0.040206311052433268, 3167283]]"
2969145,"[[0.25087249812452755, 2969130], [0.072652620024011183, 3021528], [0.048704314336193176, 2916666], [0.043960346104889705, 3315906], [0.04371353643093296, 3315966], [0.040642586225252908, 3110400], [0.038493338269373269, 3235007], [0.038093349114674276, 3126864], [0.037722628383051439, 3125718], [0.037694828497657068, 3291285], [0.037624451333791477, 3291276], [0.036763602888219622, 3319203], [0.036475409669135671, 3319074], [0.036165362929741443, 3262807], [0.036161472843279224, 3220876], [0.035758364770091214, 3265411], [0.034886349956437704, 3201819], [0.034184588925156585, 3291237]]"
2969275,"[[1.0000000000000002, 3128862], [1.0000000000000002, 3162489], [1.0000000000000002, 3056915], [1.0000000000000002, 2969275], [1.0000000000000002, 3301734], [1.0000000000000002, 3063241], [1.0000000000000002, 3255916], [1.0000000000000002, 3181977], [1.0000000000000002, 3022058], [0.92894876845949659, 3161304], [0.70327443031032522, 2872218], [0.70327443031032522, 2943407], [0.67290930725429798, 2900721], [0.53860473882152671, 3377709], [0.361622117863654, 3055377], [0.043467458499840655, 3306825], [0.041957144506609874, 3226930], [0.039892505907623797, 2995720]]"
2969290,"[[0.94857002439176208, 3063253], [0.94857002439176208, 3181980], [0.94857002439176208, 3261109], [0.94857002439176208, 3128910], [0.94857002439176208, 3022068], [0.94857002439176208, 2990325], [0.94857002439176208, 3255901], [0.76733830285195581, 2943392], [0.75646658243244236, 2872228], [0.75204388148290358, 3377688], [0.36606737939667972, 3055387], [0.21217616538928735, 2990250], [0.21217616538928735, 3056993], [0.21217616538928735, 3151068], [0.21144655200597148, 3057633], [0.204298765386316, 3010238], [0.204298765386316, 2943272], [0.13365820152708277, 3055067]]"
2969315,"[[0.94791088729406148, 2990360], [0.91117573353594894, 3069821], [0.91117573353594894, 3022083], [0.64924656349123455, 2995475], [0.64924656349123455, 2931771], [0.50859697380848856, 3163530], [0.49523744944866044, 3055432], [0.19939025750155201, 3055332], [0.1715788132058054, 2943347], [0.1715788132058054, 2872153], [0.17124309712600816, 2900771], [0.13269642113173324, 2965710], [0.13048208516365245, 3055147], [0.12924133532825346, 3055082], [0.12797339092741972, 3055387], [0.12779556124192276, 2954587], [0.12560664524715176, 2949117], [0.12491643897496282, 2958657]]"
